target_date,jam,target_datetime,lead_hours,lead_bucket,mission,location_personality,microclimate_profile,atmospheric_mode,predictability,dominant_category,dominant_category_probability,category_disagreement,sources_used,source_ids,coverage_fraction,temp_p05,temp_p10,temp_p25,temp_p50,temp_p75,temp_p90,temp_p95,temp_micro_p50,temp_micro_adjustment,rh_p10,rh_p50,rh_p90,rh_micro_p50,rh_micro_adjustment,rain_p05,rain_p10,rain_p25,rain_p50,rain_p75,rain_p90,rain_p95,prob_rain,prob_moderate_heavy_rain,prob_heavy_rain,wind_p50,wind_p90,gust_p90,heat_index_p50,heat_index_p90,cloud_p50,cape_p50,visibility_p10,analog_probability,analog_cases,direct_hit_risk,nearby_rain_risk,rain_displacement_risk,spatial_uncertainty,rain_threat_score,rain_threat_level,heavy_rain_threat_score,heavy_rain_threat_level,wind_threat_score,wind_threat_level,heat_discomfort_threat_score,heat_discomfort_threat_level,low_visibility_threat_score,low_visibility_threat_level,thunderstorm_proxy_threat_score,thunderstorm_proxy_threat_level,uncertainty_score,forecast_stress_index,forecast_failure_risk,self_doubt_score,main_failure_mode,scenario_dry_miss,scenario_nearby_rain_only,scenario_direct_light_rain,scenario_direct_moderate_rain,scenario_convective_burst,walking_score,motorbike_score,outdoor_event_score,fieldwork_score,laundry_score,sport_score,trust_level,operational_status,autopilot_route,confidence_score_base,source_health_mean,gap_mean_minutes,decision_recommendation,expert_council,counterfactual_summary,forecast_contract_summary,explanation,dew_point_c,apparent_temperature_c,pressure_msl_hpa,surface_pressure_hpa,wind_direction_deg,grid_sampling_status,grid_points_used,grid_rain_point_fraction,grid_max_rain_mm,grid_center_rain_mm,grid_direct_hit_risk,grid_nearby_rain_risk,grid_spatial_uncertainty,sentinel_public_version,official_warning_disclaimer,calibration_status,verification_cases,risk_score_basis,public_safety_note
2026-06-16,10:00,2026-06-16T10:00:00+07:00,47.61,lead_24_48h,safety_first,lowland_heat_humidity,lowland_agriculture,STABLE_LOW_RAIN,HIGH,Cerah Berawan,46.8,53.2,9,BMKG+CMA+ECMWF+GFS+ICON+KMA+METEOFRANCE+METNO+UKMO,1.0,29.3,29.3,30.1,31.0,31.2,34.0,34.0,31.0,0.0,56.0,61.0,65.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,15.12,,34.62,40.56,45.0,,,,0,6.7,12.5,16.1,40.3,15.0,LOW,2.6,LOW,33.6,LOW,100.0,VERY_HIGH,0.0,LOW,16.7,LOW,25.5,29.0,23.0,29.8,low_failure_risk_non_rain,86.1,6.0,3.9,1.3,2.7,4,6,7,4,5,2,HIGHLY_TRUSTED,GREEN,sentinel_probabilistic_risk_route,84.4,0.995,6.7,"Window relatif baik untuk aktivitas luar ruang, tetapi tetap cek update menjelang siang.","Local Signal Analyst: sinyal hujan belum dominan, tetapi tetap membaca tail-risk dari P90/P95. | Uncertainty Auditor: agreement relatif masih dapat diterima untuk keputusan umum. | Decision Judge: mission=safety_first → Window relatif baik untuk aktivitas luar ruang, tetapi tetap cek update menjelang siang.","Jika kategori antar-source lebih sepakat, trust level akan naik.",Boleh dipakai untuk rencana umum; tetap bukan peringatan resmi cuaca ekstrem.,"Sentinel memilih interpretasi ini karena mode atmosfer STABLE_LOW_RAIN; 9 source aktif. Grid sampling: nearby rain fraction 0.0, max rain 0 mm.",,34.62,,,,ok,9,0.0,0,0,0.0,0.0,0.0,sentinel-x-public-operational-v2,"Bukan peringatan resmi. Untuk cuaca ekstrem, ikuti informasi BMKG dan kondisi setempat.",INSUFFICIENT_DATA_HEURISTIC_MODE,0,transparent_heuristic_until_more_observations,Decision support only; not an official warning.
2026-06-16,11:00,2026-06-16T11:00:00+07:00,48.61,lead_48h_plus,safety_first,lowland_heat_humidity,lowland_agriculture,STABLE_LOW_RAIN,HIGH,Cerah Berawan,38.3,61.7,9,BMKG+CMA+ECMWF+GFS+ICON+KMA+METEOFRANCE+METNO+UKMO,1.0,30.2,30.2,30.6,32.0,32.3,34.0,34.0,32.0,0.0,54.9,58.0,62.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,10.4,0.0,0.0,11.9,14.4,,35.82,40.56,45.0,,,,0,8.7,15.5,18.4,46.3,20.5,LOW,3.0,LOW,32.0,LOW,100.0,VERY_HIGH,0.0,LOW,16.1,LOW,28.0,32.0,26.6,34.0,category_disagreement_error,79.3,9.3,6.1,2.4,2.9,3,6,6,4,5,2,HIGHLY_TRUSTED,GREEN,sentinel_probabilistic_risk_route,82.9,0.995,0.0,"Window relatif baik untuk aktivitas luar ruang, tetapi tetap cek update menjelang siang.","Local Signal Analyst: sinyal hujan belum dominan, tetapi tetap membaca tail-risk dari P90/P95. | Uncertainty Auditor: agreement relatif masih dapat diterima untuk keputusan umum. | Decision Judge: mission=safety_first → Window relatif baik untuk aktivitas luar ruang, tetapi tetap cek update menjelang siang.","Jika kategori antar-source lebih sepakat, trust level akan naik.",Boleh dipakai untuk rencana umum; tetap bukan peringatan resmi cuaca ekstrem.,"Sentinel memilih interpretasi ini karena mode atmosfer STABLE_LOW_RAIN; 9 source aktif. Grid sampling: nearby rain fraction 0.0, max rain 0 mm.",,35.82,,,,ok,9,0.0,0,0,0.0,0.0,0.0,sentinel-x-public-operational-v2,"Bukan peringatan resmi. Untuk cuaca ekstrem, ikuti informasi BMKG dan kondisi setempat.",INSUFFICIENT_DATA_HEURISTIC_MODE,0,transparent_heuristic_until_more_observations,Decision support only; not an official warning.
2026-06-16,12:00,2026-06-16T12:00:00+07:00,49.61,lead_48h_plus,safety_first,lowland_heat_humidity,lowland_agriculture,MIXED_LOCAL_ATMOSPHERE,HIGH,Cerah,34.6,65.4,9,BMKG+CMA+ECMWF+GFS+ICON+KMA+METEOFRANCE+METNO+UKMO,1.0,30.8,30.8,31.0,32.3,32.7,34.0,34.0,32.7,0.4,54.6,57.0,61.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,22.3,0.0,0.0,12.2,14.04,,36.16,40.56,75.0,,,,0,11.1,18.4,20.1,49.7,26.7,LOW,3.4,LOW,31.2,LOW,100.0,VERY_HIGH,0.0,LOW,18.9,LOW,30.2,34.1,29.7,37.0,category_disagreement_error,67.6,12.5,12.1,4.9,2.9,3,5,5,3,2,1,HIGHLY_TRUSTED,GREEN,sentinel_probabilistic_risk_route,81.2,0.995,6.7,Risiko relatif terkendali; keputusan normal masih masuk akal dengan pemantauan berkala.,"Local Signal Analyst: sinyal hujan belum dominan, tetapi tetap membaca tail-risk dari P90/P95. | Uncertainty Auditor: agreement relatif masih dapat diterima untuk keputusan umum. | Decision Judge: mission=safety_first → Risiko relatif terkendali; keputusan normal masih masuk akal dengan pemantauan berkala.","Jika kategori antar-source lebih sepakat, trust level akan naik.",Boleh dipakai untuk rencana umum; tetap bukan peringatan resmi cuaca ekstrem.,"Sentinel memilih interpretasi ini karena mode atmosfer MIXED_LOCAL_ATMOSPHERE; 9 source aktif. Grid sampling: nearby rain fraction 0.0, max rain 0 mm.",,36.16,,,,ok,9,0.0,0,0,0.0,0.0,0.0,sentinel-x-public-operational-v2,"Bukan peringatan resmi. Untuk cuaca ekstrem, ikuti informasi BMKG dan kondisi setempat.",INSUFFICIENT_DATA_HEURISTIC_MODE,0,transparent_heuristic_until_more_observations,Decision support only; not an official warning.
2026-06-16,13:00,2026-06-16T13:00:00+07:00,50.61,lead_48h_plus,safety_first,lowland_heat_humidity,lowland_agriculture,MIXED_LOCAL_ATMOSPHERE,HIGH,Berawan,43.1,56.9,9,BMKG+CMA+ECMWF+GFS+ICON+KMA+METEOFRANCE+METNO+UKMO,1.0,30.5,30.5,31.4,32.3,32.7,33.0,33.0,32.7,0.4,54.7,57.0,63.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,22.3,0.0,0.0,12.6,14.5,,36.19,38.47,75.0,,,,0,11.4,18.1,19.1,45.3,27.0,LOW,4.1,LOW,32.2,LOW,100.0,VERY_HIGH,0.0,LOW,18.9,LOW,28.2,32.9,28.4,34.0,low_failure_risk_non_rain,67.9,12.0,12.4,4.9,2.8,3,5,5,3,2,1,HIGHLY_TRUSTED,GREEN,sentinel_probabilistic_risk_route,83.4,0.995,6.7,Risiko relatif terkendali; keputusan normal masih masuk akal dengan pemantauan berkala.,"Local Signal Analyst: sinyal hujan belum dominan, tetapi tetap membaca tail-risk dari P90/P95. | Uncertainty Auditor: agreement relatif masih dapat diterima untuk keputusan umum. | Decision Judge: mission=safety_first → Risiko relatif terkendali; keputusan normal masih masuk akal dengan pemantauan berkala.","Jika kategori antar-source lebih sepakat, trust level akan naik.",Boleh dipakai untuk rencana umum; tetap bukan peringatan resmi cuaca ekstrem.,"Sentinel memilih interpretasi ini karena mode atmosfer MIXED_LOCAL_ATMOSPHERE; 9 source aktif. Grid sampling: nearby rain fraction 0.0, max rain 0 mm.",,36.19,,,,ok,9,0.0,0,0,0.0,0.0,0.0,sentinel-x-public-operational-v2,"Bukan peringatan resmi. Untuk cuaca ekstrem, ikuti informasi BMKG dan kondisi setempat.",INSUFFICIENT_DATA_HEURISTIC_MODE,0,transparent_heuristic_until_more_observations,Decision support only; not an official warning.
2026-06-16,14:00,2026-06-16T14:00:00+07:00,51.61,lead_48h_plus,safety_first,lowland_heat_humidity,lowland_agriculture,MIXED_LOCAL_ATMOSPHERE,HIGH,Berawan,56.2,43.8,9,BMKG+CMA+ECMWF+GFS+ICON+KMA+METEOFRANCE+METNO+UKMO,1.0,30.3,30.3,31.0,31.9,32.4,33.0,33.0,32.3,0.4,54.6,58.0,64.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,9.3,0.0,0.0,12.5,15.8,,35.43,38.47,75.0,,,,0,8.6,14.0,15.9,36.4,19.5,LOW,3.1,LOW,35.1,MEDIUM,100.0,VERY_HIGH,0.0,LOW,19.1,LOW,23.0,28.3,22.9,27.1,low_failure_risk_non_rain,81.7,7.8,5.7,2.3,2.5,4,5,7,4,3,2,HIGHLY_TRUSTED,GREEN,sentinel_probabilistic_risk_route,87.4,0.995,0.0,Risiko relatif terkendali; keputusan normal masih masuk akal dengan pemantauan berkala.,"Local Signal Analyst: sinyal hujan belum dominan, tetapi tetap membaca tail-risk dari P90/P95. | Uncertainty Auditor: agreement relatif masih dapat diterima untuk keputusan umum. | Decision Judge: mission=safety_first → Risiko relatif terkendali; keputusan normal masih masuk akal dengan pemantauan berkala.",Faktor pengubah utama belum dominan; forecast relatif dikendalikan oleh consensus source.,Boleh dipakai untuk rencana umum; tetap bukan peringatan resmi cuaca ekstrem.,"Sentinel memilih interpretasi ini karena mode atmosfer MIXED_LOCAL_ATMOSPHERE; 9 source aktif. Grid sampling: nearby rain fraction 0.0, max rain 0 mm.",,35.43,,,,ok,9,0.0,0,0,0.0,0.0,0.0,sentinel-x-public-operational-v2,"Bukan peringatan resmi. Untuk cuaca ekstrem, ikuti informasi BMKG dan kondisi setempat.",INSUFFICIENT_DATA_HEURISTIC_MODE,0,transparent_heuristic_until_more_observations,Decision support only; not an official warning.
2026-06-16,15:00,2026-06-16T15:00:00+07:00,52.61,lead_48h_plus,safety_first,lowland_heat_humidity,lowland_agriculture,MIXED_LOCAL_ATMOSPHERE,HIGH,Berawan,54.5,45.5,9,BMKG+CMA+ECMWF+GFS+ICON+KMA+METEOFRANCE+METNO+UKMO,1.0,29.7,29.7,30.5,31.4,31.7,33.0,33.0,31.8,0.4,56.1,64.0,67.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,9.7,0.0,0.0,13.7,15.12,,34.9,38.47,75.0,,,,0,9.2,14.6,16.2,37.4,20.8,LOW,3.3,LOW,33.6,LOW,100.0,VERY_HIGH,0.0,LOW,20.3,LOW,24.4,29.2,23.8,28.3,low_failure_risk_non_rain,80.9,8.2,6.0,2.3,2.6,3,5,6,4,3,2,HIGHLY_TRUSTED,GREEN,sentinel_probabilistic_risk_route,86.1,0.995,6.7,Risiko relatif terkendali; keputusan normal masih masuk akal dengan pemantauan berkala.,"Local Signal Analyst: sinyal hujan belum dominan, tetapi tetap membaca tail-risk dari P90/P95. | Uncertainty Auditor: agreement relatif masih dapat diterima untuk keputusan umum. | Decision Judge: mission=safety_first → Risiko relatif terkendali; keputusan normal masih masuk akal dengan pemantauan berkala.",Faktor pengubah utama belum dominan; forecast relatif dikendalikan oleh consensus source.,Boleh dipakai untuk rencana umum; tetap bukan peringatan resmi cuaca ekstrem.,"Sentinel memilih interpretasi ini karena mode atmosfer MIXED_LOCAL_ATMOSPHERE; 9 source aktif. Grid sampling: nearby rain fraction 0.0, max rain 0 mm.",,34.9,,,,ok,9,0.0,0,0,0.0,0.0,0.0,sentinel-x-public-operational-v2,"Bukan peringatan resmi. Untuk cuaca ekstrem, ikuti informasi BMKG dan kondisi setempat.",INSUFFICIENT_DATA_HEURISTIC_MODE,0,transparent_heuristic_until_more_observations,Decision support only; not an official warning.
2026-06-16,16:00,2026-06-16T16:00:00+07:00,53.61,lead_48h_plus,safety_first,lowland_heat_humidity,lowland_agriculture,MIXED_LOCAL_ATMOSPHERE,HIGH,Berawan,43.1,56.9,9,BMKG+CMA+ECMWF+GFS+ICON+KMA+METEOFRANCE+METNO+UKMO,1.0,28.5,28.5,29.8,30.2,30.6,31.0,31.0,30.6,0.4,61.0,68.0,72.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,21.1,0.0,0.0,12.7,14.4,,34.25,37.01,75.0,,,,0,11.9,18.4,19.0,45.2,28.1,LOW,3.7,LOW,32.0,LOW,100.0,VERY_HIGH,0.0,LOW,21.1,LOW,28.3,33.1,28.4,34.1,low_failure_risk_non_rain,69.0,11.8,11.7,4.7,2.8,3,5,5,3,2,1,HIGHLY_TRUSTED,GREEN,sentinel_probabilistic_risk_route,83.2,0.995,6.7,Risiko relatif terkendali; keputusan normal masih masuk akal dengan pemantauan berkala.,"Local Signal Analyst: sinyal hujan belum dominan, tetapi tetap membaca tail-risk dari P90/P95. | Uncertainty Auditor: agreement relatif masih dapat diterima untuk keputusan umum. | Decision Judge: mission=safety_first → Risiko relatif terkendali; keputusan normal masih masuk akal dengan pemantauan berkala.","Jika kategori antar-source lebih sepakat, trust level akan naik.",Boleh dipakai untuk rencana umum; tetap bukan peringatan resmi cuaca ekstrem.,"Sentinel memilih interpretasi ini karena mode atmosfer MIXED_LOCAL_ATMOSPHERE; 9 source aktif. Grid sampling: nearby rain fraction 0.0, max rain 0 mm.",,34.25,,,,ok,9,0.0,0,0,0.0,0.0,0.0,sentinel-x-public-operational-v2,"Bukan peringatan resmi. Untuk cuaca ekstrem, ikuti informasi BMKG dan kondisi setempat.",INSUFFICIENT_DATA_HEURISTIC_MODE,0,transparent_heuristic_until_more_observations,Decision support only; not an official warning.
2026-06-16,17:00,2026-06-16T17:00:00+07:00,54.61,lead_48h_plus,safety_first,lowland_heat_humidity,lowland_agriculture,MIXED_LOCAL_ATMOSPHERE,HIGH,Berawan,45.2,54.8,9,BMKG+CMA+ECMWF+GFS+ICON+KMA+METEOFRANCE+METNO+UKMO,1.0,27.0,27.0,29.0,29.1,29.4,30.2,30.2,29.1,0.0,66.0,71.0,80.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,11.0,0.0,0.0,10.1,12.96,,33.27,36.31,75.0,,,,0,10.2,16.4,18.1,43.3,23.7,LOW,4.0,LOW,28.8,LOW,100.0,VERY_HIGH,0.0,LOW,21.7,LOW,27.3,32.6,26.6,32.5,low_failure_risk_non_rain,78.9,9.2,6.5,2.6,2.8,3,5,6,3,2,1,HIGHLY_TRUSTED,GREEN,sentinel_probabilistic_risk_route,84.8,0.995,0.0,Risiko relatif terkendali; keputusan normal masih masuk akal dengan pemantauan berkala.,"Local Signal Analyst: sinyal hujan belum dominan, tetapi tetap membaca tail-risk dari P90/P95. | Uncertainty Auditor: agreement relatif masih dapat diterima untuk keputusan umum. | Decision Judge: mission=safety_first → Risiko relatif terkendali; keputusan normal masih masuk akal dengan pemantauan berkala.","Jika kategori antar-source lebih sepakat, trust level akan naik.",Boleh dipakai untuk rencana umum; tetap bukan peringatan resmi cuaca ekstrem.,"Sentinel memilih interpretasi ini karena mode atmosfer MIXED_LOCAL_ATMOSPHERE; 9 source aktif. Grid sampling: nearby rain fraction 0.0, max rain 0 mm.",,33.27,,,,ok,9,0.0,0,0,0.0,0.0,0.0,sentinel-x-public-operational-v2,"Bukan peringatan resmi. Untuk cuaca ekstrem, ikuti informasi BMKG dan kondisi setempat.",INSUFFICIENT_DATA_HEURISTIC_MODE,0,transparent_heuristic_until_more_observations,Decision support only; not an official warning.
2026-06-16,18:00,2026-06-16T18:00:00+07:00,55.61,lead_48h_plus,safety_first,lowland_heat_humidity,lowland_agriculture,MIXED_LOCAL_ATMOSPHERE,HIGH,Berawan,43.1,56.9,9,BMKG+CMA+ECMWF+GFS+ICON+KMA+METEOFRANCE+METNO+UKMO,1.0,25.2,25.2,28.0,28.3,29.0,29.3,29.3,28.3,0.0,71.0,76.0,86.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.4,0.0,0.0,8.5,12.6,,32.41,35.12,75.0,,,,0,10.9,17.5,18.9,45.1,25.7,LOW,5.1,LOW,28.0,LOW,91.2,VERY_HIGH,0.0,LOW,22.7,LOW,29.5,34.5,28.2,34.3,low_failure_risk_non_rain,78.0,9.8,6.6,2.6,3.0,3,5,6,3,2,2,HIGHLY_TRUSTED,GREEN,sentinel_probabilistic_risk_route,83.2,0.995,6.7,Risiko relatif terkendali; keputusan normal masih masuk akal dengan pemantauan berkala.,"Local Signal Analyst: sinyal hujan belum dominan, tetapi tetap membaca tail-risk dari P90/P95. | Uncertainty Auditor: agreement relatif masih dapat diterima untuk keputusan umum. | Decision Judge: mission=safety_first → Risiko relatif terkendali; keputusan normal masih masuk akal dengan pemantauan berkala.","Jika kategori antar-source lebih sepakat, trust level akan naik.",Boleh dipakai untuk rencana umum; tetap bukan peringatan resmi cuaca ekstrem.,"Sentinel memilih interpretasi ini karena mode atmosfer MIXED_LOCAL_ATMOSPHERE; 9 source aktif. Grid sampling: nearby rain fraction 0.0, max rain 0 mm.",,32.41,,,,ok,9,0.0,0,0,0.0,0.0,0.0,sentinel-x-public-operational-v2,"Bukan peringatan resmi. Untuk cuaca ekstrem, ikuti informasi BMKG dan kondisi setempat.",INSUFFICIENT_DATA_HEURISTIC_MODE,0,transparent_heuristic_until_more_observations,Decision support only; not an official warning.
2026-06-16,19:00,2026-06-16T19:00:00+07:00,56.61,lead_48h_plus,safety_first,lowland_heat_humidity,lowland_agriculture,STABLE_LOW_RAIN,HIGH,Cerah,31.8,68.2,9,BMKG+CMA+ECMWF+GFS+ICON+KMA+METEOFRANCE+METNO+UKMO,1.0,25.1,25.1,27.2,27.6,28.1,28.5,28.5,27.6,0.0,75.0,80.0,87.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,11.4,0.0,0.0,7.2,12.6,,31.12,33.76,45.0,,,,0,10.7,18.1,20.1,50.9,25.7,LOW,3.9,LOW,28.0,LOW,80.1,VERY_HIGH,0.0,LOW,20.5,LOW,32.2,36.4,30.0,38.3,category_disagreement_error,77.4,10.4,6.4,2.6,3.2,4,5,5,4,4,2,HIGHLY_TRUSTED,GREEN,sentinel_probabilistic_risk_route,80.4,0.995,6.7,Risiko relatif terkendali; keputusan normal masih masuk akal dengan pemantauan berkala.,"Local Signal Analyst: sinyal hujan belum dominan, tetapi tetap membaca tail-risk dari P90/P95. | Uncertainty Auditor: agreement relatif masih dapat diterima untuk keputusan umum. | Decision Judge: mission=safety_first → Risiko relatif terkendali; keputusan normal masih masuk akal dengan pemantauan berkala.","Jika kategori antar-source lebih sepakat, trust level akan naik.",Boleh dipakai untuk rencana umum; tetap bukan peringatan resmi cuaca ekstrem.,"Sentinel memilih interpretasi ini karena mode atmosfer STABLE_LOW_RAIN; 9 source aktif. Grid sampling: nearby rain fraction 0.0, max rain 0 mm.",,31.12,,,,ok,9,0.0,0,0,0.0,0.0,0.0,sentinel-x-public-operational-v2,"Bukan peringatan resmi. Untuk cuaca ekstrem, ikuti informasi BMKG dan kondisi setempat.",INSUFFICIENT_DATA_HEURISTIC_MODE,0,transparent_heuristic_until_more_observations,Decision support only; not an official warning.
2026-06-16,20:00,2026-06-16T20:00:00+07:00,57.61,lead_48h_plus,safety_first,lowland_heat_humidity,lowland_agriculture,MIXED_LOCAL_ATMOSPHERE,HIGH,Berawan,33.1,66.9,9,BMKG+CMA+ECMWF+GFS+ICON+KMA+METEOFRANCE+METNO+UKMO,1.0,24.7,24.7,26.9,27.2,27.7,27.9,27.9,27.2,0.0,76.0,81.0,90.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,23.1,0.0,0.0,6.9,11.3,,30.3,32.62,75.0,,,,0,13.1,20.6,20.9,51.4,32.0,LOW,4.0,LOW,25.1,LOW,68.4,HIGH,0.0,LOW,23.7,LOW,31.5,36.7,31.4,38.5,category_disagreement_error,66.6,13.1,12.4,4.9,3.0,4,5,5,3,1,2,HIGHLY_TRUSTED,GREEN,sentinel_probabilistic_risk_route,81.5,0.995,0.0,Risiko relatif terkendali; keputusan normal masih masuk akal dengan pemantauan berkala.,"Local Signal Analyst: sinyal hujan belum dominan, tetapi tetap membaca tail-risk dari P90/P95. | Uncertainty Auditor: agreement relatif masih dapat diterima untuk keputusan umum. | Decision Judge: mission=safety_first → Risiko relatif terkendali; keputusan normal masih masuk akal dengan pemantauan berkala.","Jika kategori antar-source lebih sepakat, trust level akan naik.",Boleh dipakai untuk rencana umum; tetap bukan peringatan resmi cuaca ekstrem.,"Sentinel memilih interpretasi ini karena mode atmosfer MIXED_LOCAL_ATMOSPHERE; 9 source aktif. Grid sampling: nearby rain fraction 0.0, max rain 0 mm.",,30.3,,,,ok,9,0.0,0,0,0.0,0.0,0.0,sentinel-x-public-operational-v2,"Bukan peringatan resmi. Untuk cuaca ekstrem, ikuti informasi BMKG dan kondisi setempat.",INSUFFICIENT_DATA_HEURISTIC_MODE,0,transparent_heuristic_until_more_observations,Decision support only; not an official warning.
2026-06-16,21:00,2026-06-16T21:00:00+07:00,58.61,lead_48h_plus,safety_first,lowland_heat_humidity,lowland_agriculture,STABLE_LOW_RAIN,HIGH,Cerah Berawan,36.9,63.1,9,BMKG+CMA+ECMWF+GFS+ICON+KMA+METEOFRANCE+METNO+UKMO,1.0,24.2,24.2,26.1,27.0,27.4,27.6,27.6,27.0,0.0,74.0,82.0,93.0,82.0,0.0,0.0,0.0,0.0,0.0,0.1,1.1,1.1,24.0,0.0,0.0,6.9,11.5,,29.93,31.45,45.0,,,,0,13.9,21.3,21.1,50.1,33.8,LOW,5.5,LOW,25.6,LOW,56.4,MEDIUM,0.0,LOW,20.9,LOW,32.2,37.6,32.0,38.3,category_disagreement_error,65.7,13.4,12.8,5.1,3.0,4,5,4,3,3,3,HIGHLY_TRUSTED,GREEN,sentinel_probabilistic_risk_route,81.6,0.995,6.7,Risiko relatif terkendali; keputusan normal masih masuk akal dengan pemantauan berkala.,"Local Signal Analyst: sinyal hujan belum dominan, tetapi tetap membaca tail-risk dari P90/P95. | Uncertainty Auditor: agreement relatif masih dapat diterima untuk keputusan umum. | Decision Judge: mission=safety_first → Risiko relatif terkendali; keputusan normal masih masuk akal dengan pemantauan berkala.","Jika RH turun ±10%, rain support kemungkinan turun signifikan. Jika kategori antar-source lebih sepakat, trust level akan naik.",Boleh dipakai untuk rencana umum; tetap bukan peringatan resmi cuaca ekstrem.,"Sentinel memilih interpretasi ini karena mode atmosfer STABLE_LOW_RAIN; 9 source aktif. Grid sampling: nearby rain fraction 0.0, max rain 0 mm.",,29.93,,,,ok,9,0.0,0,0,0.0,0.0,0.0,sentinel-x-public-operational-v2,"Bukan peringatan resmi. Untuk cuaca ekstrem, ikuti informasi BMKG dan kondisi setempat.",INSUFFICIENT_DATA_HEURISTIC_MODE,0,transparent_heuristic_until_more_observations,Decision support only; not an official warning.
2026-06-16,22:00,2026-06-16T22:00:00+07:00,59.61,lead_48h_plus,safety_first,lowland_heat_humidity,lowland_agriculture,STABLE_LOW_RAIN,HIGH,Cerah Berawan,36.9,63.1,9,BMKG+CMA+ECMWF+GFS+ICON+KMA+METEOFRANCE+METNO+UKMO,1.0,24.0,24.0,25.7,26.7,27.1,27.3,27.3,26.7,0.0,73.0,85.0,95.0,85.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,24.0,0.0,0.0,4.6,11.7,,29.24,30.65,45.0,,,,0,13.4,20.4,20.3,49.1,32.4,LOW,3.3,LOW,26.0,LOW,50.6,MEDIUM,0.0,LOW,21.5,LOW,30.8,35.8,30.7,37.2,category_disagreement_error,65.9,13.0,12.9,5.2,3.0,4,5,5,4,3,3,HIGHLY_TRUSTED,GREEN,sentinel_probabilistic_risk_route,81.4,0.995,6.7,Risiko relatif terkendali; keputusan normal masih masuk akal dengan pemantauan berkala.,"Local Signal Analyst: sinyal hujan belum dominan, tetapi tetap membaca tail-risk dari P90/P95. | Uncertainty Auditor: agreement relatif masih dapat diterima untuk keputusan umum. | Decision Judge: mission=safety_first → Risiko relatif terkendali; keputusan normal masih masuk akal dengan pemantauan berkala.","Jika RH turun ±10%, rain support kemungkinan turun signifikan. Jika kategori antar-source lebih sepakat, trust level akan naik.",Boleh dipakai untuk rencana umum; tetap bukan peringatan resmi cuaca ekstrem.,"Sentinel memilih interpretasi ini karena mode atmosfer STABLE_LOW_RAIN; 9 source aktif. Grid sampling: nearby rain fraction 0.0, max rain 0 mm.",,29.24,,,,ok,9,0.0,0,0,0.0,0.0,0.0,sentinel-x-public-operational-v2,"Bukan peringatan resmi. Untuk cuaca ekstrem, ikuti informasi BMKG dan kondisi setempat.",INSUFFICIENT_DATA_HEURISTIC_MODE,0,transparent_heuristic_until_more_observations,Decision support only; not an official warning.
